from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
124,124,,,246109524611753+1835327+1,246109524611753+1835870+0,1,
124,124,,,246100424610051+1835339+0,246100424610051+1835873+0,1,
124,124,,,246098224609897+1837913+0,246098224609897+1838561+0,1,
124,124,,,246099524610026+1837914+0,246099524609956+1838562+0,1,
124,124,,,246110024611776+1837914+0,246110024611776+1838562+0,1,
124,124,,,246108824610936+1837929+0,246108824610936+1838573+0,1,
124,124,,,246110024611776+1837947+0,246110024611776+1838581+0,1,
124,124,,,246098724610015+1835340+0,246098724610015+1835874+0,1,
124,124,,,246098324610003+1835357+0,246098324610003+1835879+0,1,
124,124,,,246101124610282+1835357+0,246101124610282+1835879+0,1,
124,124,,,246106724610841+1835357+0,246106724610841+1835879+0,1,
124,124,,,246100624610063+1835359+0,246100624610063+1835881+0,1,
124,124,,,246103224610413+1835359+0,246103224610343+1835881+0,1,
124,124,,,246101124610284+1835366+0,246101124610284+1835883+0,1,
124,124,,,246109524611753+1835366+0,246109524611753+1835883+0,1,
124,124,,,246098324610004+1835378+0,246098324610004+1835889+0,1,
124,124,,,246101124610282+1835378+0,246101124610282+1835889+0,1,
124,124,,,246104624610563+1835378+0,246104624610563+1835889+0,1,
124,124,,,246109524611751+1835378+0,246109524611751+1835889+0,1,
124,124,,,246098724610015+1835379+0,246098724610015+1835890+0,1,
124,124,,,246103224610411+1835380+0,246103224610411+1835891+0,1,
124,124,,,246098224609827+1837966+0,246098224609897+1838591+0,1,
124,124,,,246106024610651+1837968+0,246106024610651+1838592+0,1,
124,124,,,246108824610931+1837968+0,246108824610931+1838592+0,1,
124,124,,,246098224609827+1837983+0,246098224609897+1838599+0,1,
124,124,,,246098924609897+1837984+0,246098224609897+1838599+0,1,
124,124,,,246100724610094+1837985+0,246100724610094+1838600+0,1,
124,124,,,246100724610096+1837985+0,246100724610096+1838600+0,1,
124,124,,,246103524610444+1837985+0,246103524610444+1838600+0,1,
124,124,,,246106024610656+1837985+0,246106024610656+1838600+0,1,
124,124,,,246100724610094+1838002+0,246100724610094+1838608+0,1,
124,124,,,246108824610936+1838023+0,246108824610936+1838619+0,1,
124,124,,,246110024611776+1838023+0,246110024611776+1838619+0,1,
124,124,,,246098324610001+1835388+0,246098324610001+1835895+0,1,
124,124,,,246101124610281+1835388+0,246101124610281+1835895+0,1,
124,124,,,246106724610843+1835388+0,246106724610843+1835895+0,1,
124,124,,,246108924610912+1835388+0,246108924610912+1835895+0,1,
124,124,,,246109524611754+1835388+0,246109524611754+1835895+0,1,
124,124,,,246098724610015+1835389+0,246098724610015+1835896+0,1,
124,124,,,246100624610063+1835390+0,246100624610063+1835897+0,1,
124,124,,,246101124610283+1835435+1,246101124610283+1835928+1,1,
124,124,,,246106124610632+1835435+1,246106124610632+1835928+1,1,
124,124,,,246098324610002+1835484+1,246098324610002+1835946+0,1,
124,124,,,246106724610842+1835484+1,246106724610842+1835946+0,1,
124,124,,,246108924610913+1835484+1,246108924610913+1835946+0,1,
124,124,,,246099624611717+1838041+0,246101024611717+1838628+0,1,
124,124,,,246099524610026+1838060+0,246099524609956+1838635+0,1,
124,124,,,246099624611717+1838061+0,246101024611717+1838636+0,1,
124,124,,,246099524610026+1838077+0,246099524609956+1838643+0,1,
124,124,,,246100724610096+1838077+0,246100724610096+1838643+0,1,
124,124,,,246101624610306+1838077+0,246101624610306+1838643+0,1,
124,124,,,246107224610866+1838077+0,246107224610866+1838643+0,1,
124,124,,,246099524610026+1838093+0,246099524609956+1838651+0,1,
124,124,,,246110024611776+1838093+0,246110024611776+1838651+0,1,
124,124,,,246101124610284+1835498+0,246101124610284+1835949+0,1,
124,124,,,246104624610561+1835498+0,246104624610561+1835949+0,1,
124,124,,,246106124610634+1835498+0,246106124610634+1835949+0,1,
124,124,,,246106724610842+1835510+0,246106724610842+1835955+0,1,
124,124,,,246109524611752+1835510+0,246109524611752+1835955+0,1,
124,124,,,246103224610411+1835512+0,246103224610411+1835957+0,1,
124,124,,,246103224610413+1835512+0,246103224610413+1835957+0,1,
124,124,,,246106024610656+1838111+0,246106024610656+1838662+0,1,
124,124,,,246108824610931+1838111+0,246108824610931+1838662+0,1,
124,124,,,246099624611717+1838112+0,246101024611717+1838663+0,1,
124,124,,,246099524610026+1838123+0,246099524609956+1838670+0,1,
124,124,,,246100724610095+1838203+0,246100724610095+1838527+0,1,
124,124,,,246099624611717+1838204+0,246099624609967+1838528+0,1,
124,124,,,246098124609886+1838209+0,246098124609886+1838533+0,1,
124,124,,,246100724610095+1838211+0,246100724610095+1838535+0,1,
124,124,,,246108824610936+1838211+0,246108824610936+1838535+0,1,
124,124,,,246101624610586+1838236+0,246101624610306+1838554+0,1,
124,124,,,246107224610866+1838236+0,246107224610866+1838554+0,1,
124,124,,,246101624610306+1838251+0,246101624610306+1838562+0,1,
124,124,,,246103524610446+1838251+0,246103524610446+1838562+0,1,
124,124,,,246108824610931+1838251+0,246108824610931+1838562+0,1,
124,124,,,246098324610003+1835646+0,246098324610003+1835870+0,1,
124,124,,,246104624610564+1835646+0,246104624610564+1835870+0,1,
124,124,,,246103224610412+1835648+0,246103224610412+1835872+0,1,
124,124,,,246100424610052+1835652+0,246100424610052+1835873+0,1,
124,124,,,246101124610283+1835652+0,246101124610283+1835873+0,1,
124,124,,,246104624610561+1835652+0,246104624610561+1835873+0,1,
124,124,,,246104624610563+1835652+0,246104624610563+1835873+0,1,
124,124,,,246106724610842+1835652+0,246106724610842+1835873+0,1,
124,124,,,246103224610413+1835654+0,246103224610413+1835875+0,1,
124,124,,,246098324610002+1835667+0,246098324610002+1835879+0,1,
124,124,,,246106124610632+1835667+0,246106124610632+1835879+0,1,
124,124,,,246106124610633+1835667+0,246106124610633+1835879+0,1,
124,124,,,246106724610841+1835667+0,246106724610841+1835879+0,1,
124,124,,,246098324610002+1835676+0,246098324610002+1835883+0,1,
124,124,,,246098324610003+1835676+0,246098324610003+1835883+0,1,
124,124,,,246104624610562+1835676+0,246104624610562+1835883+0,1,
124,124,,,246104624610564+1835676+0,246104624610564+1835883+0,1,
124,124,,,246106124610632+1835676+0,246106124610632+1835883+0,1,
124,124,,,246109524611754+1835676+0,246109524611754+1835883+0,1,
124,124,,,246103524610444+1838287+0,246103524610444+1838581+0,1,
124,124,,,246106024610656+1838287+0,246106024610656+1838581+0,1,
124,124,,,246099624611717+1838288+0,246099624609967+1838582+0,1,
124,124,,,246098324610003+1835688+0,246098324610003+1835889+0,1,
124,124,,,246101124610283+1835688+0,246101124610283+1835889+0,1,
124,124,,,246104624610562+1835688+0,246104624610562+1835889+0,1,
124,124,,,246109524611753+1835688+0,246109524611753+1835889+0,1,
124,124,,,246109524611754+1835688+0,246109524611754+1835889+0,1,
124,124,,,246098324610002+1835698+0,246098324610002+1835895+0,1,
124,124,,,246100424610051+1835698+0,246100424610051+1835895+0,1,
124,124,,,246101124610282+1835698+0,246101124610282+1835895+0,1,
124,124,,,246108924610912+1835698+0,246108924610912+1835895+0,1,
124,124,,,246108924610913+1835698+0,246108924610913+1835895+0,1,
124,124,,,246109524611752+1835698+0,246109524611752+1835895+0,1,
124,124,,,246099524610026+1838306+0,246099524609956+1838592+0,1,
124,124,,,246100724610095+1838306+0,246100724610095+1838592+0,1,
124,124,,,246103524610444+1838306+0,246103524610444+1838592+0,1,
124,124,,,246107224610866+1838306+0,246107224610866+1838592+0,1,
124,124,,,246098124609886+1838337+0,246098124609886+1838606+0,1,
124,124,,,246098224609897+1838338+0,246098224609897+1838607+0,1,
124,124,,,246101624610306+1838339+0,246101624610306+1838608+0,1,
124,124,,,246107224610866+1838339+0,246107224610866+1838608+0,1,
124,124,,,246108824610931+1838339+0,246108824610931+1838608+0,1,
124,124,,,246099624611717+1838340+0,246101024611717+1838609+0,1,
124,124,,,246099524610026+1838356+0,246099524609956+1838619+0,1,
124,124,,,246110024611776+1838376+0,246110024611776+1838627+0,1,
124,124,,,246098124609886+1838394+0,246098124609886+1838633+0,1,
124,124,,,246099524610026+1838397+0,246099524609956+1838635+0,1,
124,124,,,246106024610656+1838415+0,246106024610656+1838643+0,1,
124,124,,,246099524610026+1838433+0,246099524609956+1838651+0,1,
124,124,,,246110024611776+1838433+0,246110024611776+1838651+0,1,
124,124,,,246101624610306+1838451+0,246101624610306+1838662+0,1,
124,124,,,246107224610866+1838451+0,246107224610866+1838662+0,1,
124,124,,,246108824610931+1838451+0,246108824610931+1838662+0,1,
124,124,,,246098124610026+1838491+0,246098124610026+1838694+0,1,
124,124,,,246099624611717+1838493+0,246101024611717+1838696+0,1,
124,124,,,246098324610001+1835805+0,246098324610001+1835946+0,1,
124,124,,,246104624610561+1835805+0,246104624610561+1835946+0,1,
124,124,,,246106124610633+1835805+0,246106124610633+1835946+0,1,
124,124,,,246103224610413+1835807+0,246103224610413+1835948+0,1,
124,124,,,246108924610912+1835815+0,246108924610912+1835949+0,1,
124,124,,,246109524611752+1835815+0,246109524611752+1835949+0,1,
124,124,,,246100624610063+1835817+0,246100624610063+1835951+0,1,
124,124,,,246104124610413+1835818+0,246103224610413+1835951+0,1,
124,124,,,246098324610001+1835825+0,246098324610001+1835955+0,1,
124,124,,,246098324610004+1835825+0,246098324610004+1835955+0,1,
124,124,,,246100424610052+1835825+0,246100424610052+1835955+0,1,
124,124,,,246101124610282+1835825+0,246101124610282+1835955+0,1,
124,124,,,246106124610632+1835825+0,246106124610632+1835955+0,1,
124,124,,,246101524611765+1835826+0,246101524611765+1835956+0,1,
124,124,,,246098424609932+1835845+0,246098324610002+1835969+0,1,
124,124,,,246100424610052+1835845+0,246100524610052+1835969+0,1,
124,124,,,246101124610281+1835845+0,246101124610281+1835969+0,1,
124,124,,,246106124610633+1835845+0,246106124610633+1835969+0,1,
124,124,,,246109524611753+1835845+0,246109524611753+1835969+0,1,
124,124,,,246105024611765+1835846+0,246105024611765+1835970+0,1,
124,124,,,246101624610306+1837877+0,246101624610306+1838535+0,1,
124,124,,,246103524610444+1837877+0,246103524610444+1838535+0,1,
124,124,,,246108824610936+1837877+0,246108824610936+1838535+0,1,
124,124,,,246103524610444+1837889+0,246103524610444+1838546+0,1,
124,124,,,246105124610586+1837889+0,246105124610586+1838546+0,1,
124,124,,,246108824610936+1837889+0,246108824610936+1838546+0,1,
124,124,,,246098324610002+1835327+1,246098324610002+1835870+0,1,
124,124,,,246106724610842+1835327+1,246106724610842+1835870+0,1,
124,124,,,246103224610413+1835329+1,246103224610413+1835872+0,1,
124,124,,,246104624610563+1835339+0,246104624610563+1835873+0,1,
124,124,,,246106124610634+1835339+0,246106124610634+1835873+0,1,
124,124,,,246108924610912+1835339+0,246108924610912+1835873+0,1,
124,124,,,246099624611717+1837890+0,246099624609967+1838547+0,1,
124,124,,,246099524610026+1837901+0,246099524609956+1838554+0,1,
124,124,,,246103524610446+1837901+0,246103524610446+1838554+0,1,
124,124,,,246105124610586+1837901+0,246105124610586+1838554+0,1,
124,124,,,246106024610656+1837901+0,246106024610656+1838554+0,1,
124,124,,,246098124609886+1837912+0,246098124609886+1838560+0,1,
124,124,,,246105124610586+1837914+0,246105124610586+1838562+0,1,
124,124,,,246099524610026+1837929+0,246099524609956+1838573+0,1,
124,124,,,246100724610096+1837929+0,246100724610096+1838573+0,1,
124,124,,,246101624610306+1837929+0,246101624610306+1838573+0,1,
124,124,,,246106024610656+1837929+0,246106024610656+1838573+0,1,
124,124,,,246098224609827+1837945+0,246098224609897+1838580+0,1,
124,124,,,246103524610444+1837947+0,246103524610444+1838581+0,1,
124,124,,,246103224610412+1835341+0,246103224610412+1835875+0,1,
124,124,,,246098324610002+1835357+0,246098324610002+1835879+0,1,
124,124,,,246108924610912+1835357+0,246108924610912+1835879+0,1,
124,124,,,246109524611752+1835357+0,246109524611752+1835879+0,1,
124,124,,,246103224610411+1835359+0,246103224610341+1835881+0,1,
124,124,,,246103224610413+1835359+0,246104124610413+1835882+0,1,
124,124,,,246098324610002+1835366+0,246098324610002+1835883+0,1,
124,124,,,246098324610003+1835366+0,246098324610003+1835883+0,1,
124,124,,,246101124610283+1835366+0,246101124610283+1835883+0,1,
124,124,,,246104624610563+1835366+0,246104624610563+1835883+0,1,
124,124,,,246106124610634+1835366+0,246106124610634+1835883+0,1,
124,124,,,246106724610844+1835366+0,246106724610844+1835883+0,1,
124,124,,,246103224610413+1835368+0,246103224610413+1835885+0,1,
124,124,,,246106724610842+1835378+0,246106724610842+1835889+0,1,
124,124,,,246106724610844+1835378+0,246106724610844+1835889+0,1,
124,124,,,246109524611752+1835378+0,246109524611752+1835889+0,1,
124,124,,,246109524611753+1835378+0,246109524611753+1835889+0,1,
124,124,,,246098124609886+1837982+0,246098124609886+1838598+0,1,
124,124,,,246108824610936+1837985+0,246108824610936+1838600+0,1,
124,124,,,246100724610094+1838023+0,246100724610094+1838619+0,1,
124,124,,,246103524610446+1838023+0,246103524610446+1838619+0,1,
124,124,,,246104624610562+1835388+0,246104624610562+1835895+0,1,
124,124,,,246108924610914+1835388+0,246108924610914+1835895+0,1,
124,124,,,246103224610413+1835390+0,246103224610413+1835897+0,1,
124,124,,,246098324610002+1835435+1,246098324610002+1835928+1,1,
124,124,,,246104624610564+1835435+1,246104624610564+1835928+1,1,
124,124,,,246108924610914+1835435+1,246108924610914+1835928+1,1,
124,124,,,246109524611754+1835435+1,246109524611754+1835928+1,1,
124,124,,,246103224610411+1835437+1,246103224610341+1835930+1,1,
124,124,,,246104624610563+1835484+1,246104624610563+1835946+0,1,
124,124,,,246104624610564+1835484+1,246104624610564+1835946+0,1,
124,124,,,246109524611754+1835484+1,246109524611754+1835946+0,1,
124,124,,,246099524610026+1838040+0,246099524609956+1838627+0,1,
124,124,,,246100724610094+1838040+0,246100724610094+1838627+0,1,
124,124,,,246100724610095+1838040+0,246100724610095+1838627+0,1,
124,124,,,246105124610586+1838040+0,246105124610586+1838627+0,1,
124,124,,,246105124610586+1838060+0,246105124610586+1838635+0,1,
124,124,,,246103524610444+1838077+0,246103524610444+1838643+0,1,
124,124,,,246098124609886+1838091+0,246098124609886+1838649+0,1,
124,124,,,246103524610444+1838093+0,246103524610444+1838651+0,1,
124,124,,,246106024610651+1838093+0,246106024610651+1838651+0,1,
124,124,,,246101524611765+1835485+1,246101524611765+1835947+0,1,
124,124,,,246106124610633+1835498+0,246106124610633+1835949+0,1,
124,124,,,246106724610841+1835498+0,246106724610841+1835949+0,1,
124,124,,,246106724610843+1835498+0,246106724610843+1835949+0,1,
124,124,,,246106724610844+1835498+0,246106724610844+1835949+0,1,
124,124,,,246108924610912+1835498+0,246108924610912+1835949+0,1,
124,124,,,246108924610914+1835498+0,246108924610914+1835949+0,1,
124,124,,,246109524611753+1835498+0,246109524611753+1835949+0,1,
124,124,,,246098724610015+1835499+0,246098724610015+1835950+0,1,
124,124,,,246103224610411+1835500+0,246103224610411+1835951+0,1,
124,124,,,246098324610004+1835510+0,246098324610004+1835955+0,1,
124,124,,,246100424610051+1835510+0,246100424610051+1835955+0,1,
124,124,,,246104624610562+1835510+0,246104624610562+1835955+0,1,
124,124,,,246104624610563+1835510+0,246104624610563+1835955+0,1,
124,124,,,246106124610632+1835510+0,246106124610632+1835955+0,1,
124,124,,,246106124610634+1835510+0,246106124610634+1835955+0,1,
124,124,,,246106724610841+1835510+0,246106724610841+1835955+0,1,
124,124,,,246108924610913+1835510+0,246108924610913+1835955+0,1,
124,124,,,246109524611751+1835510+0,246109524611751+1835955+0,1,
124,124,,,246098224609897+1838110+0,246098224609897+1838661+0,1,
124,124,,,246100724610094+1838111+0,246100724610094+1838662+0,1,
124,124,,,246105124610586+1838111+0,246105124610586+1838662+0,1,
124,124,,,246110024611776+1838111+0,246110024611776+1838662+0,1,
124,124,,,246106024610651+1838123+0,246106024610651+1838670+0,1,
124,124,,,246099524610026+1838203+0,246099524609956+1838527+0,1,
124,124,,,246101624610306+1838203+0,246101624610306+1838527+0,1,
124,124,,,246099624611717+1838204+0,246101024611717+1838528+0,1,
124,124,,,246110024611776+1838211+0,246110024611776+1838535+0,1,
124,124,,,246099524610026+1838224+0,246099524609956+1838546+0,1,
124,124,,,246101624610586+1838224+0,246101624610306+1838546+0,1,
124,124,,,246110024611776+1838224+0,246110024611776+1838546+0,1,
124,124,,,246099624611717+1838225+0,246099624609967+1838547+0,1,
124,124,,,246098224609897+1838235+0,246098224609897+1838553+0,1,
124,124,,,246110024611776+1838236+0,246110024611776+1838554+0,1,
124,124,,,246098224609897+1838250+0,246098224609897+1838561+0,1,
124,124,,,246099524610026+1838251+0,246099524609956+1838562+0,1,
124,124,,,246107224610866+1838251+0,246107224610866+1838562+0,1,
124,124,,,246110024611776+1838251+0,246110024611776+1838562+0,1,
124,124,,,246106724610844+1835646+0,246106724610844+1835870+0,1,
124,124,,,246098324610002+1835652+0,246098324610002+1835873+0,1,
124,124,,,246109524611751+1835652+0,246109524611751+1835873+0,1,
124,124,,,246101524611765+1835653+0,246101524611765+1835874+0,1,
124,124,,,246098324610004+1835667+0,246098324610004+1835879+0,1,
124,124,,,246100424610051+1835667+0,246100424610051+1835879+0,1,
124,124,,,246103224610413+1835669+0,246104124610413+1835882+0,1,
124,124,,,246101124610281+1835676+0,246101124610281+1835883+0,1,
124,124,,,246104624610563+1835676+0,246104624610563+1835883+0,1,
124,124,,,246108924610913+1835676+0,246108924610913+1835883+0,1,
124,124,,,246109524611751+1835676+0,246109524611751+1835883+0,1,
124,124,,,246099524610026+1838269+0,246099524609956+1838573+0,1,
124,124,,,246103524610446+1838269+0,246103524610446+1838573+0,1,
124,124,,,246100724610094+1838287+0,246100724610094+1838581+0,1,
124,124,,,246100724610095+1838287+0,246100724610095+1838581+0,1,
124,124,,,246100724610096+1838287+0,246100724610096+1838581+0,1,
124,124,,,246101624610306+1838287+0,246101624610306+1838581+0,1,
124,124,,,246105124610586+1838287+0,246105124610586+1838581+0,1,
124,124,,,246110024611776+1838287+0,246110024611776+1838581+0,1,
124,124,,,246100624610063+1835678+0,246100624610063+1835885+0,1,
124,124,,,246103224610413+1835678+0,246103224610413+1835885+0,1,
124,124,,,246100424610052+1835688+0,246100424610052+1835889+0,1,
124,124,,,246106124610633+1835688+0,246106124610633+1835889+0,1,
124,124,,,246106724610843+1835688+0,246106724610843+1835889+0,1,
124,124,,,246098324610001+1835698+0,246098324610001+1835895+0,1,
124,124,,,246100424610052+1835698+0,246100424610052+1835895+0,1,
124,124,,,246106124610634+1835698+0,246106124610634+1835895+0,1,
124,124,,,246103224610342+1835700+0,246103224610412+1835897+0,1,
124,124,,,246098124609886+1838304+0,246098124609886+1838590+0,1,
124,124,,,246106024610656+1838306+0,246106024610656+1838592+0,1,
124,124,,,246108824610931+1838306+0,246108824610931+1838592+0,1,
124,124,,,246108824610936+1838322+0,246108824610936+1838600+0,1,
124,124,,,246100724610096+1838339+0,246100724610096+1838608+0,1,
124,124,,,246103524610444+1838339+0,246103524610444+1838608+0,1,
124,124,,,246106024610651+1838339+0,246106024610651+1838608+0,1,
124,124,,,246108824610936+1838339+0,246108824610936+1838608+0,1,
124,124,,,246100724610094+1838356+0,246100724610094+1838619+0,1,
124,124,,,246100724610096+1838356+0,246100724610096+1838619+0,1,
124,124,,,246101624610306+1838356+0,246101624610306+1838619+0,1,
124,124,,,246099524610026+1838376+0,246099524609956+1838627+0,1,
124,124,,,246100724610094+1838376+0,246100724610094+1838627+0,1,
124,124,,,246106024610651+1838376+0,246106024610651+1838627+0,1,
124,124,,,246101624610306+1838397+0,246101624610306+1838635+0,1,
124,124,,,246107224610866+1838397+0,246107224610866+1838635+0,1,
124,124,,,246106024610651+1838397+0,246106024610651+1838635+0,1,
124,124,,,246106024610656+1838397+0,246106024610656+1838635+0,1,
124,124,,,246108824610931+1838397+0,246108824610931+1838635+0,1,
124,124,,,246098224609897+1838432+0,246098224609897+1838650+0,1,
124,124,,,246100724610096+1838433+0,246100724610096+1838651+0,1,
124,124,,,246106024610651+1838433+0,246106024610651+1838651+0,1,
124,124,,,246099624611717+1838452+0,246099624609967+1838663+0,1,
124,124,,,246099624611717+1838452+0,246101024611717+1838663+0,1,
124,124,,,246098224609897+1838462+0,246098224609897+1838669+0,1,
124,124,,,246101624610306+1838463+0,246101624610306+1838670+0,1,
124,124,,,246103524610446+1838463+0,246103524610446+1838670+0,1,
124,124,,,246099624611717+1838464+0,246101024611717+1838671+0,1,
124,124,,,246098224609897+1838492+0,246098224609897+1838695+0,1,
124,124,,,246108924610912+1835805+0,246108924610912+1835946+0,1,
124,124,,,246100624610063+1835807+0,246100624610063+1835948+0,1,
124,124,,,246103224610412+1835807+0,246103224610412+1835948+0,1,
124,124,,,246100424610051+1835815+0,246100424610051+1835949+0,1,
124,124,,,246101124610282+1835815+0,246101124610282+1835949+0,1,
124,124,,,246101124610284+1835815+0,246101124610284+1835949+0,1,
124,124,,,246104624610563+1835815+0,246104624610563+1835949+0,1,
124,124,,,246106124610632+1835815+0,246106124610632+1835949+0,1,
124,124,,,246103924610402+1835817+0,246103224610412+1835951+0,1,
124,124,,,246101124610281+1835825+0,246101124610281+1835955+0,1,
124,124,,,246101124610283+1835825+0,246101124610283+1835955+0,1,
124,124,,,246109524611753+1835825+0,246109524611753+1835955+0,1,
124,124,,,246103224610343+1835827+0,246103224610413+1835957+0,1,
124,124,,,246099724610002+1835845+0,246098324610002+1835969+0,1,
124,124,,,246099724610004+1835845+0,246098324610004+1835969+0,1,
124,124,,,246106124610632+1835845+0,246106124610632+1835969+0,1,
124,124,,,246106724610844+1835845+0,246106724610844+1835969+0,1,
124,124,,,246098224609897+1837876+0,246098224609897+1838534+0,1,
124,124,,,246099624611717+1837878+0,246101024611717+1838536+0,1,
124,124,,,246099524610026+1837889+0,246099524609956+1838546+0,1,
124,124,,,246100724610094+1837889+0,246100724610094+1838546+0,1,
124,124,,,246101624610306+1837889+0,246101624610306+1838546+0,1,
124,124,,,246104624610561+1835327+1,246104624610561+1835870+0,1,
124,124,,,246106724610843+1835327+1,246106724610843+1835870+0,1,
124,124,,,246109524611754+1835327+1,246109524611754+1835870+0,1,
124,124,,,246098324610002+1835339+0,246098324610002+1835873+0,1,
124,124,,,246098324610003+1835339+0,246098324610003+1835873+0,1,
124,124,,,246101124610282+1835339+0,246101124610282+1835873+0,1,
124,124,,,246104624610561+1835339+0,246104624610561+1835873+0,1,
124,124,,,246108924610914+1835339+0,246108924610914+1835873+0,1,
124,124,,,246109524611754+1835339+0,246109524611754+1835873+0,1,
124,124,,,246100724610094+1837901+0,246100724610094+1838554+0,1,
124,124,,,246103524610444+1837901+0,246103524610444+1838554+0,1,
124,124,,,246106024610651+1837901+0,246106024610651+1838554+0,1,
124,124,,,246107224610866+1837901+0,246107224610866+1838554+0,1,
124,124,,,246100724610095+1837947+0,246100724610095+1838581+0,1,
124,124,,,246100724610096+1837947+0,246100724610096+1838581+0,1,
124,124,,,246106024610656+1837947+0,246106024610656+1838581+0,1,
124,124,,,246098324610001+1835357+0,246098324610001+1835879+0,1,
124,124,,,246101124610283+1835357+0,246101124610283+1835879+0,1,
124,124,,,246106124610633+1835357+0,246106124610633+1835879+0,1,
124,124,,,246106124610634+1835357+0,246106124610634+1835879+0,1,
124,124,,,246106724610844+1835357+0,246106724610844+1835879+0,1,
124,124,,,246108924610914+1835357+0,246108924610914+1835879+0,1,
124,124,,,246100424610051+1835366+0,246100424610051+1835883+0,1,
124,124,,,246104624610564+1835366+0,246104624610564+1835883+0,1,
124,124,,,246106124610633+1835366+0,246106124610633+1835883+0,1,
124,124,,,246106724610842+1835366+0,246106724610842+1835883+0,1,
124,124,,,246106724610843+1835366+0,246106724610843+1835883+0,1,
124,124,,,246108924610914+1835366+0,246108924610914+1835883+0,1,
124,124,,,246098724610015+1835367+0,246098724610015+1835884+0,1,
124,124,,,246098324610002+1835378+0,246098324610002+1835889+0,1,
124,124,,,246100424610051+1835378+0,246100424610051+1835889+0,1,
124,124,,,246101124610283+1835378+0,246101124610283+1835889+0,1,
124,124,,,246106124610633+1835378+0,246106124610633+1835889+0,1,
124,124,,,246106724610843+1835378+0,246106724610843+1835889+0,1,
124,124,,,246108924610914+1835378+0,246108924610914+1835889+0,1,
124,124,,,246100624610063+1835380+0,246100624610063+1835891+0,1,
124,124,,,246099524610026+1837968+0,246099524609956+1838592+0,1,
124,124,,,246103524610444+1837968+0,246103524610444+1838592+0,1,
124,124,,,246103524610446+1837968+0,246103524610446+1838592+0,1,
124,124,,,246105124610586+1837968+0,246105124610586+1838592+0,1,
124,124,,,246108824610936+1837968+0,246108824610936+1838592+0,1,
124,124,,,246098224609897+1838001+0,246098224609897+1838607+0,1,
124,124,,,246100724610096+1838002+0,246100724610096+1838608+0,1,
124,124,,,246103524610444+1838002+0,246103524610444+1838608+0,1,
124,124,,,246106024610656+1838002+0,246106024610656+1838608+0,1,
124,124,,,246107224610866+1838002+0,246107224610866+1838608+0,1,
124,124,,,246108824610936+1838002+0,246108824610936+1838608+0,1,
124,124,,,246099624611717+1838003+0,246099624609967+1838609+0,1,
124,124,,,246105124610586+1838023+0,246105124610586+1838619+0,1,
124,124,,,246098324610003+1835388+0,246098324610003+1835895+0,1,
124,124,,,246100424610051+1835388+0,246100424610051+1835895+0,1,
124,124,,,246104624610563+1835388+0,246104624610563+1835895+0,1,
124,124,,,246106124610634+1835388+0,246106124610634+1835895+0,1,
124,124,,,246108924610913+1835388+0,246108924610913+1835895+0,1,
124,124,,,246101524611765+1835389+0,246101524611765+1835896+0,1,
124,124,,,246103224610411+1835390+0,246103224610411+1835897+0,1,
124,124,,,246098324610003+1835435+1,246098324610003+1835928+1,1,
124,124,,,246101124610284+1835435+1,246101124610284+1835928+1,1,
124,124,,,246106724610842+1835435+1,246106724610842+1835928+1,1,
124,124,,,246108924610913+1835435+1,246108924610913+1835928+1,1,
124,124,,,246109524611751+1835435+1,246109524611751+1835928+1,1,
124,124,,,246104624610561+1835484+1,246104624610561+1835946+0,1,
124,124,,,246106124610632+1835484+1,246106124610632+1835946+0,1,
124,124,,,246106124610633+1835484+1,246106124610633+1835946+0,1,
124,124,,,246106724610844+1835484+1,246106724610844+1835946+0,1,
124,124,,,246108924610914+1835484+1,246108924610914+1835946+0,1,
124,124,,,246098924609897+1838039+0,246098224609897+1838626+0,1,
124,124,,,246100724610094+1838060+0,246100724610094+1838635+0,1,
124,124,,,246103524610446+1838060+0,246103524610446+1838635+0,1,
124,124,,,246098124609886+1838075+0,246098124609886+1838641+0,1,
124,124,,,246106024610656+1838077+0,246106024610656+1838643+0,1,
124,124,,,246099624611717+1838078+0,246101024611717+1838644+0,1,
124,124,,,246100724610094+1838093+0,246100724610094+1838651+0,1,
124,124,,,246108824610931+1838093+0,246108824610931+1838651+0,1,
124,124,,,246103224610411+1835486+1,246103224610411+1835948+0,1,
124,124,,,246100424610052+1835498+0,246100424610052+1835949+0,1,
124,124,,,246101124610283+1835498+0,246101124610283+1835949+0,1,
124,124,,,246104624610562+1835498+0,246104624610562+1835949+0,1,
124,124,,,246106124610632+1835498+0,246106124610632+1835949+0,1,
124,124,,,246101124610283+1835510+0,246101124610283+1835955+0,1,
124,124,,,246098724610015+1835511+0,246098724610015+1835956+0,1,
124,124,,,246099624611717+1838094+0,246101024611717+1838652+0,1,
124,124,,,246103524610446+1838111+0,246103524610446+1838662+0,1,
124,124,,,246108824610936+1838111+0,246108824610936+1838662+0,1,
124,124,,,246098224609897+1838122+0,246098224609897+1838669+0,1,
124,124,,,246100724610094+1838123+0,246100724610094+1838670+0,1,
124,124,,,246100724610095+1838123+0,246100724610095+1838670+0,1,
124,124,,,246098124609886+1838201+0,246098124609886+1838525+0,1,
124,124,,,246106024610651+1838203+0,246106024610651+1838527+0,1,
