from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
140,140,,,246106724610843+1822988+0,246106724610843+1823370+0,1,
140,140,,,246109524611754+1822988+0,246109524611754+1823370+0,1,
140,140,,,246101124610284+1822992+0,246101124610294+1827858+0,1,
140,140,,,246104624610563+1822992+0,246104624610573+1827858+0,1,
140,140,,,246109524611753+1822992+0,246109524611763+1827858+0,1,
140,140,,,246103224610342+1822993+0,246103224610432+1827858+0,1,
140,140,,,246100424610051+1823003+1,246100424610051+1823373+0,1,
140,140,,,246101124610284+1823003+1,246101124610284+1823373+0,1,
140,140,,,246104624610563+1823003+1,246104624610563+1823373+0,1,
140,140,,,246109524611751+1823003+1,246109524611751+1823373+0,1,
140,140,,,246097324610015+1823037+1,246097324610015+1823378+0,1,
140,140,,,246097624610001+1823038+1,246097624610001+1823379+0,1,
140,140,,,246106124610632+1823038+1,246106124610632+1823379+0,1,
140,140,,,246109524611754+1823038+1,246109524611754+1823379+0,1,
140,140,,,246097624610002+1823077+1,246097624610002+1823391+0,1,
140,140,,,246100424610051+1823077+1,246100424610051+1823391+0,1,
140,140,,,246100424610052+1823077+1,246100424610052+1823391+0,1,
140,140,,,246104624610561+1823077+1,246104624610561+1823391+0,1,
140,140,,,246106724610842+1823077+1,246106724610842+1823391+0,1,
140,140,,,246103224610342+1823078+1,246103224610412+1823392+0,1,
140,140,,,246104624610563+1823119+0,246104624610563+1823400+0,1,
140,140,,,246108924610912+1823119+0,246108924610912+1823400+0,1,
140,140,,,246109524611751+1823119+0,246109524611751+1823400+0,1,
140,140,,,246097424609886+1825479+0,246097424609886+1826030+0,1,
140,140,,,246097524609897+1825480+0,246097524609897+1826031+0,1,
140,140,,,246101624610306+1825520+0,246101624610306+1826043+0,1,
140,140,,,246103524610444+1825520+0,246103524610444+1826043+0,1,
140,140,,,246106024610651+1825520+0,246106024610651+1826043+0,1,
140,140,,,246108824610936+1825520+0,246108824610936+1826043+0,1,
140,140,,,246103224610341+1823120+0,246103224610411+1823401+0,1,
140,140,,,246099524610026+1825572+0,246099524610026+1826055+0,1,
140,140,,,246101624610306+1825572+0,246101624610306+1826055+0,1,
140,140,,,246103524610444+1825572+0,246103524610444+1826055+0,1,
140,140,,,246097424609886+1825618+0,246097424609886+1826061+0,1,
140,140,,,246099524610026+1825620+0,246099524610026+1826063+0,1,
140,140,,,246100724610095+1825620+0,246100724610095+1826063+0,1,
140,140,,,246100724610096+1825620+0,246100724610096+1826063+0,1,
140,140,,,246105124610586+1825620+0,246105124610586+1826063+0,1,
140,140,,,246108824610936+1825620+0,246108824610936+1826063+0,1,
140,140,,,246099524610026+1825675+0,246099524610026+1826074+0,1,
140,140,,,246100724610096+1825675+0,246100724610096+1826074+0,1,
140,140,,,246106024610651+1825675+0,246106024610651+1826074+0,1,
140,140,,,246103524610446+1825722+0,246103524610446+1826085+0,1,
140,140,,,246101524611765+1822832+0,246101524611765+1823345+0,1,
140,140,,,246104624610563+1822833+0,246104624610563+1823346+0,1,
140,140,,,246101524611765+1822879+1,246104624610575+1827857+0,1,
140,140,,,246101524611765+1822879+1,246109524611765+1827857+0,1,
140,140,,,246101124610281+1822880+1,246101124610291+1827857+0,1,
140,140,,,246101124610283+1822880+1,246101124610293+1827857+0,1,
140,140,,,246106724610841+1822880+1,246106724610851+1827857+0,1,
140,140,,,246109524611751+1822880+1,246109524611761+1827857+0,1,
140,140,,,246103924610401+1822881+1,246103224610431+1827857+0,1,
140,140,,,246097624610002+1822917+1,246097624610002+1823349+0,1,
140,140,,,246106724610844+1822917+1,246106724610844+1823349+0,1,
140,140,,,246108924610914+1822917+1,246108924610914+1823349+0,1,
140,140,,,246109524611754+1822917+1,246109524611754+1823349+0,1,
140,140,,,246100624610063+1822918+1,246100624610063+1823350+0,1,
140,140,,,246101124610281+1822940+0,246101124610281+1823355+0,1,
140,140,,,246101124610283+1822940+0,246101124610283+1823355+0,1,
140,140,,,246104624610563+1822940+0,246104624610563+1823355+0,1,
140,140,,,246106124610633+1822940+0,246106124610633+1823355+0,1,
140,140,,,246108924610914+1822940+0,246108924610914+1823355+0,1,
140,140,,,246100424610051+1822952+0,246100424610051+1823358+0,1,
140,140,,,246101124610284+1822952+0,246101124610284+1823358+0,1,
140,140,,,246103224610413+1822953+0,246103224610413+1823359+0,1,
140,140,,,246100424610051+1822964+0,246100424610051+1823364+0,1,
140,140,,,246101124610283+1822964+0,246101124610283+1823364+0,1,
140,140,,,246108924610914+1822964+0,246108924610914+1823364+0,1,
140,140,,,246109524611753+1822964+0,246109524611753+1823364+0,1,
140,140,,,246103224610341+1822965+0,246103224610411+1823365+0,1,
140,140,,,246104624610561+1822988+0,246104624610561+1823370+0,1,
140,140,,,246109524611753+1822988+0,246109524611753+1823370+0,1,
140,140,,,246097324610015+1822991+0,246097624610015+1827858+0,1,
140,140,,,246106124610633+1822992+0,246106124610643+1827858+0,1,
140,140,,,246100424610052+1823003+1,246100424610052+1823373+0,1,
140,140,,,246104624610562+1823003+1,246104624610562+1823373+0,1,
140,140,,,246106724610842+1823003+1,246106724610842+1823373+0,1,
140,140,,,246106724610844+1823003+1,246106724610844+1823373+0,1,
140,140,,,246108924610914+1823003+1,246108924610914+1823373+0,1,
140,140,,,246109524611752+1823003+1,246109524611752+1823373+0,1,
140,140,,,246103224610413+1823005+1,246103224610413+1823374+0,1,
140,140,,,246106124610634+1823038+1,246106124610634+1823379+0,1,
140,140,,,246106724610842+1823038+1,246106724610842+1823379+0,1,
140,140,,,246108924610913+1823038+1,246108924610913+1823379+0,1,
140,140,,,246103924610401+1823039+1,246103224610411+1823380+0,1,
140,140,,,246097624610004+1823077+1,246097624610004+1823391+0,1,
140,140,,,246101124610282+1823077+1,246101124610282+1823391+0,1,
140,140,,,246106724610844+1823077+1,246106724610844+1823391+0,1,
140,140,,,246109524611752+1823077+1,246109524611752+1823391+0,1,
140,140,,,246100624610063+1823078+1,246100624610063+1823392+0,1,
140,140,,,246103224610341+1823078+1,246103224610411+1823392+0,1,
140,140,,,246103924610401+1823078+1,246103224610411+1823392+0,1,
140,140,,,246101124610281+1823119+0,246101124610281+1823400+0,1,
140,140,,,246106124610633+1823119+0,246106124610633+1823400+0,1,
140,140,,,246108924610913+1823119+0,246108924610913+1823400+0,1,
140,140,,,246109524611752+1823119+0,246109524611752+1823400+0,1,
140,140,,,246109524611753+1823119+0,246109524611753+1823400+0,1,
140,140,,,246099624611717+1825521+0,246099624611717+1826044+0,1,
140,140,,,246097424609886+1825570+0,246097424609886+1826053+0,1,
140,140,,,246103524610446+1825572+0,246103524610446+1826055+0,1,
140,140,,,246099624611717+1825573+0,246099624611717+1826056+0,1,
140,140,,,246103524610444+1825620+0,246103524610444+1826063+0,1,
140,140,,,246097524609897+1825721+0,246097524609897+1826084+0,1,
140,140,,,246097324610015+1822832+0,246097324610015+1823345+0,1,
140,140,,,246101124610284+1822833+0,246101124610284+1823346+0,1,
140,140,,,246104624610562+1822833+0,246104624610562+1823346+0,1,
140,140,,,246106124610634+1822833+0,246106124610634+1823346+0,1,
140,140,,,246106724610842+1822833+0,246106724610842+1823346+0,1,
140,140,,,246108924610912+1822833+0,246108924610912+1823346+0,1,
140,140,,,246101524611765+1822879+1,246108924610925+1827857+0,1,
140,140,,,246100424610052+1822880+1,246100424610062+1827857+0,1,
140,140,,,246106124610632+1822880+1,246106124610642+1827857+0,1,
140,140,,,246104624610561+1822917+1,246104624610561+1823349+0,1,
140,140,,,246106724610843+1822917+1,246106724610843+1823349+0,1,
140,140,,,246109524611752+1822917+1,246109524611752+1823349+0,1,
140,140,,,246097324610015+1822939+0,246097324610015+1823354+0,1,
140,140,,,246101124610284+1822940+0,246101124610284+1823355+0,1,
140,140,,,246104624610561+1822940+0,246104624610561+1823355+0,1,
140,140,,,246106124610634+1822940+0,246106124610634+1823355+0,1,
140,140,,,246108924610912+1822940+0,246108924610912+1823355+0,1,
140,140,,,246103224610413+1822941+0,246103224610413+1823356+0,1,
140,140,,,246097324610015+1822951+0,246097324610015+1823357+0,1,
140,140,,,246097624610004+1822952+0,246097624610004+1823358+0,1,
140,140,,,246104624610561+1822952+0,246104624610561+1823358+0,1,
140,140,,,246106724610844+1822952+0,246106724610844+1823358+0,1,
140,140,,,246097324610015+1822963+0,246097324610015+1823363+0,1,
140,140,,,246104624610561+1822964+0,246104624610561+1823364+0,1,
140,140,,,246104624610562+1822964+0,246104624610562+1823364+0,1,
140,140,,,246106124610633+1822964+0,246106124610633+1823364+0,1,
140,140,,,246100624610063+1822965+0,246100624610063+1823365+0,1,
140,140,,,246103224610343+1822965+0,246103224610413+1823365+0,1,
140,140,,,246104624610564+1822988+0,246104624610564+1823370+0,1,
140,140,,,246109524611752+1822988+0,246109524611752+1823370+0,1,
140,140,,,246101524611765+1822991+0,246101124610295+1827858+0,1,
140,140,,,246101524611765+1822991+0,246104624610575+1827858+0,1,
140,140,,,246101524611765+1822991+0,246106724610855+1827858+0,1,
140,140,,,246100424610052+1822992+0,246100424610062+1827858+0,1,
140,140,,,246101124610283+1822992+0,246101124610293+1827858+0,1,
140,140,,,246106724610844+1822992+0,246106724610854+1827858+0,1,
140,140,,,246108924610914+1822992+0,246108924610924+1827858+0,1,
140,140,,,246103924610401+1822993+0,246103224610431+1827858+0,1,
140,140,,,246103924610402+1822993+0,246103224610432+1827858+0,1,
140,140,,,246097624610003+1823003+1,246097624610003+1823373+0,1,
140,140,,,246106124610633+1823003+1,246106124610633+1823373+0,1,
140,140,,,246106124610634+1823003+1,246106124610634+1823373+0,1,
140,140,,,246108924610912+1823003+1,246108924610912+1823373+0,1,
140,140,,,246097624610003+1823038+1,246097624610003+1823379+0,1,
140,140,,,246104624610563+1823038+1,246104624610563+1823379+0,1,
140,140,,,246106724610841+1823038+1,246106724610841+1823379+0,1,
140,140,,,246106724610843+1823038+1,246106724610843+1823379+0,1,
140,140,,,246106724610844+1823038+1,246106724610844+1823379+0,1,
140,140,,,246109524611753+1823038+1,246109524611753+1823379+0,1,
140,140,,,246097324610015+1823076+1,246097324610015+1823390+0,1,
140,140,,,246101524611765+1823076+1,246101524611765+1823390+0,1,
140,140,,,246104624610563+1823077+1,246104624610563+1823391+0,1,
140,140,,,246104624610564+1823077+1,246104624610564+1823391+0,1,
140,140,,,246106724610841+1823077+1,246106724610841+1823391+0,1,
140,140,,,246109524611751+1823077+1,246109524611751+1823391+0,1,
140,140,,,246109524611754+1823077+1,246109524611754+1823391+0,1,
140,140,,,246097324610015+1823118+0,246097324610015+1823399+0,1,
140,140,,,246097624610001+1823119+0,246097624610001+1823400+0,1,
140,140,,,246097624610003+1823119+0,246097624610003+1823400+0,1,
140,140,,,246097624610004+1823119+0,246097624610004+1823400+0,1,
140,140,,,246106724610842+1823119+0,246106724610842+1823400+0,1,
140,140,,,246100724610095+1825481+0,246100724610095+1826032+0,1,
140,140,,,246101624610586+1825481+0,246105124610586+1826032+0,1,
140,140,,,246097424609886+1825518+0,246097424609886+1826041+0,1,
140,140,,,246097524609897+1825519+0,246097524609897+1826042+0,1,
140,140,,,246100724610096+1825520+0,246100724610096+1826043+0,1,
140,140,,,246104124610413+1823121+0,246103224610413+1823401+0,1,
140,140,,,246105124610586+1825572+0,246105124610586+1826055+0,1,
140,140,,,246110024611776+1825675+0,246110024611776+1826074+0,1,
140,140,,,246101624610306+1825722+0,246101624610306+1826085+0,1,
140,140,,,246103524610444+1825722+0,246103524610444+1826085+0,1,
140,140,,,246106024610651+1825722+0,246106024610651+1826085+0,1,
140,140,,,246108824610931+1825722+0,246108824610931+1826085+0,1,
140,140,,,246101124610281+1822833+0,246101124610281+1823346+0,1,
140,140,,,246106124610632+1822833+0,246106124610632+1823346+0,1,
140,140,,,246106724610843+1822833+0,246106724610843+1823346+0,1,
140,140,,,246097624610003+1822880+1,246097624610013+1827857+0,1,
140,140,,,246104624610564+1822880+1,246104624610574+1827857+0,1,
140,140,,,246106724610843+1822880+1,246106724610853+1827857+0,1,
140,140,,,246097624610004+1822917+1,246097624610004+1823349+0,1,
140,140,,,246100424610052+1822917+1,246100424610052+1823349+0,1,
140,140,,,246101124610281+1822917+1,246101124610281+1823349+0,1,
140,140,,,246104624610562+1822917+1,246104624610562+1823349+0,1,
140,140,,,246106124610634+1822917+1,246106124610634+1823349+0,1,
140,140,,,246108924610913+1822917+1,246108924610913+1823349+0,1,
140,140,,,246109524611751+1822917+1,246109524611751+1823349+0,1,
140,140,,,246103224610411+1822918+1,246103224610411+1823350+0,1,
140,140,,,246101524611765+1822939+0,246101524611765+1823354+0,1,
140,140,,,246097624610002+1822940+0,246097624610002+1823355+0,1,
140,140,,,246101124610282+1822940+0,246101124610282+1823355+0,1,
140,140,,,246106124610632+1822940+0,246106124610632+1823355+0,1,
140,140,,,246109524611754+1822940+0,246109524611754+1823355+0,1,
140,140,,,246101124610283+1822952+0,246101124610283+1823358+0,1,
140,140,,,246106124610632+1822952+0,246106124610632+1823358+0,1,
140,140,,,246106724610841+1822952+0,246106724610841+1823358+0,1,
140,140,,,246103224610411+1822953+0,246103224610411+1823359+0,1,
140,140,,,246103224610412+1822953+0,246103224610412+1823359+0,1,
140,140,,,246106124610632+1822964+0,246106124610632+1823364+0,1,
140,140,,,246106724610844+1822964+0,246106724610844+1823364+0,1,
140,140,,,246108924610913+1822964+0,246108924610913+1823364+0,1,
140,140,,,246097624610001+1822988+0,246097624610001+1823370+0,1,
140,140,,,246106724610842+1822988+0,246106724610842+1823370+0,1,
140,140,,,246108924610912+1822988+0,246108924610912+1823370+0,1,
140,140,,,246103224610413+1822989+0,246103224610413+1823371+0,1,
140,140,,,246097324610015+1822991+0,246097324609735+1827858+0,1,
140,140,,,246101524611765+1822991+0,246106124610645+1827858+0,1,
140,140,,,246097624610002+1822992+0,246097624610012+1827858+0,1,
140,140,,,246106124610634+1822992+0,246106124610644+1827858+0,1,
140,140,,,246106724610842+1822992+0,246106724610852+1827858+0,1,
140,140,,,246109524611752+1822992+0,246109524611762+1827858+0,1,
140,140,,,246097324610015+1823002+1,246097324610015+1823372+0,1,
140,140,,,246097624610004+1823003+1,246097624610004+1823373+0,1,
140,140,,,246101124610282+1823003+1,246101124610282+1823373+0,1,
140,140,,,246104624610564+1823038+1,246104624610564+1823379+0,1,
140,140,,,246108924610914+1823038+1,246108924610914+1823379+0,1,
140,140,,,246109524611751+1823038+1,246109524611751+1823379+0,1,
140,140,,,246103224610342+1823039+1,246103224610412+1823380+0,1,
140,140,,,246103924610402+1823039+1,246103224610412+1823380+0,1,
140,140,,,246097624610001+1823077+1,246097624610001+1823391+0,1,
140,140,,,246101124610281+1823077+1,246101124610281+1823391+0,1,
140,140,,,246101124610283+1823077+1,246101124610283+1823391+0,1,
140,140,,,246109524611753+1823077+1,246109524611753+1823391+0,1,
140,140,,,246101124610282+1823119+0,246101124610282+1823400+0,1,
140,140,,,246110024611776+1825481+0,246110024611776+1826032+0,1,
140,140,,,246107224610866+1825520+0,246107224610866+1826043+0,1,
140,140,,,246103224610343+1823120+0,246103224610413+1823401+0,1,
140,140,,,246097524609897+1825571+0,246097524609897+1826054+0,1,
140,140,,,246106024610651+1825572+0,246106024610651+1826055+0,1,
140,140,,,246107224610866+1825572+0,246107224610866+1826055+0,1,
140,140,,,246099524610026+1825722+0,246099524610026+1826085+0,1,
140,140,,,246105124610586+1825722+0,246105124610586+1826085+0,1,
140,140,,,246097624610004+1822833+0,246097624610004+1823346+0,1,
140,140,,,246100424610051+1822833+0,246100424610051+1823346+0,1,
140,140,,,246108924610914+1822833+0,246108924610914+1823346+0,1,
140,140,,,246109524611751+1822833+0,246109524611751+1823346+0,1,
140,140,,,246109524611753+1822833+0,246109524611753+1823346+0,1,
140,140,,,246109524611754+1822833+0,246109524611754+1823346+0,1,
140,140,,,246103224610413+1822834+0,246103224610413+1823347+0,1,
140,140,,,246097324610015+1822879+1,246097324609735+1827857+0,1,
140,140,,,246101524611765+1822879+1,246103224610435+1827857+0,1,
140,140,,,246100424610051+1822880+1,246100424610061+1827857+0,1,
140,140,,,246101124610282+1822880+1,246101124610292+1827857+0,1,
140,140,,,246108924610912+1822880+1,246108924610922+1827857+0,1,
140,140,,,246108924610913+1822880+1,246108924610923+1827857+0,1,
140,140,,,246103224610343+1822881+1,246103224610433+1827857+0,1,
140,140,,,246101124610283+1822917+1,246101124610283+1823349+0,1,
140,140,,,246097624610004+1822940+0,246097624610004+1823355+0,1,
140,140,,,246106724610844+1822940+0,246106724610844+1823355+0,1,
140,140,,,246103224610411+1822941+0,246103224610411+1823356+0,1,
140,140,,,246103224610412+1822941+0,246103224610412+1823356+0,1,
140,140,,,246106124610634+1822952+0,246106124610634+1823358+0,1,
140,140,,,246097624610001+1822964+0,246097624610001+1823364+0,1,
140,140,,,246097624610002+1822964+0,246097624610002+1823364+0,1,
140,140,,,246103224610342+1822965+0,246103224610412+1823365+0,1,
140,140,,,246100424610052+1822988+0,246100424610052+1823370+0,1,
140,140,,,246106124610634+1822988+0,246106124610634+1823370+0,1,
140,140,,,246106724610841+1822988+0,246106724610841+1823370+0,1,
140,140,,,246109524611751+1822988+0,246109524611751+1823370+0,1,
140,140,,,246101524611765+1822991+0,246108924610925+1827858+0,1,
140,140,,,246104624610561+1822992+0,246104624610571+1827858+0,1,
140,140,,,246106724610843+1822992+0,246106724610853+1827858+0,1,
140,140,,,246108924610913+1822992+0,246108924610923+1827858+0,1,
140,140,,,246109524611751+1822992+0,246109524611761+1827858+0,1,
140,140,,,246109524611754+1822992+0,246109524611764+1827858+0,1,
140,140,,,246097624610001+1823003+1,246097624610001+1823373+0,1,
140,140,,,246101124610281+1823003+1,246101124610281+1823373+0,1,
140,140,,,246104624610564+1823003+1,246104624610564+1823373+0,1,
140,140,,,246109524611753+1823003+1,246109524611753+1823373+0,1,
140,140,,,246109524611754+1823003+1,246109524611754+1823373+0,1,
140,140,,,246104624610562+1823038+1,246104624610562+1823379+0,1,
140,140,,,246108924610912+1823038+1,246108924610912+1823379+0,1,
140,140,,,246109524611752+1823038+1,246109524611752+1823379+0,1,
124,124,,,246097624610002+1823195+0,246097624610002+1822691+0,1,
124,124,,,246100424610052+1823195+0,246100424610052+1822691+0,1,
124,124,,,246101124610284+1823195+0,246101124610284+1822691+0,1,
124,124,,,246104624610561+1823195+0,246104624610561+1822691+0,1,
124,124,,,246104624610562+1823195+0,246104624610562+1822691+0,1,
124,124,,,246104624610564+1823195+0,246104624610564+1822691+0,1,
124,124,,,246109524611751+1823195+0,246109524611751+1822691+0,1,
124,124,,,246109524611753+1823195+0,246109524611753+1822691+0,1,
124,124,,,246109524611751+1823195+0,246109524611751+1823000+0,1,
124,124,,,246103224610413+1823196+0,246103224610413+1823001+0,1,
124,124,,,246097324610015+1823197+0,246097324610015+1822876+0,1,
124,124,,,246106124610632+1823198+0,246106124610632+1822701+0,1,
124,124,,,246106724610842+1823198+0,246106724610842+1822701+0,1,
124,124,,,246109524611751+1823198+0,246109524611751+1822701+0,1,
124,124,,,246109524611753+1823198+0,246109524611753+1822701+0,1,
124,124,,,246106724610843+1823198+0,246106724610843+1822877+0,1,
124,124,,,246100624610063+1823199+0,246100624610063+1822878+0,1,
124,124,,,246100424610052+1823204+0,246100424610052+1823023+0,1,
124,124,,,246101124610284+1823204+0,246101124610284+1823023+0,1,
124,124,,,246106724610843+1823204+0,246106724610843+1823023+0,1,
124,124,,,246109524611753+1823204+0,246109524611753+1823023+0,1,
124,124,,,246101124610281+1823204+0,246101124610281+1822707+0,1,
124,124,,,246106124610632+1823204+0,246106124610632+1822707+0,1,
124,124,,,246108924610912+1823204+0,246108924610912+1822707+0,1,
124,124,,,246108924610914+1823204+0,246108924610914+1822707+0,1,
124,124,,,246109524611753+1823204+0,246109524611753+1822707+0,1,
124,124,,,246101524611765+1823209+0,246101524611765+1823034+0,1,
124,124,,,246109524611751+1823210+0,246109524611751+1823035+0,1,
124,124,,,246109524611752+1823210+0,246109524611752+1823035+0,1,
124,124,,,246097624610003+1823210+0,246097624610003+1822716+0,1,
124,124,,,246100424610051+1823210+0,246100424610051+1822716+0,1,
124,124,,,246104624610561+1823210+0,246104624610561+1822716+0,1,
124,124,,,246104624610563+1823210+0,246104624610563+1822716+0,1,
124,124,,,246106124610632+1823210+0,246106124610632+1822716+0,1,
124,124,,,246100624610063+1823211+0,246100624610063+1823036+0,1,
124,124,,,246103224610413+1823211+0,246103224610413+1823036+0,1,
124,124,,,246103224610411+1823211+0,246103224610411+1822717+0,1,
124,124,,,246103224610413+1823211+0,246103224610413+1822717+0,1,
124,124,,,246101124610282+1823216+0,246101124610282+1823054+0,1,
124,124,,,246101124610284+1823216+0,246101124610284+1823054+0,1,
124,124,,,246106724610842+1823216+0,246106724610842+1823054+0,1,
124,124,,,246108924610914+1823216+0,246108924610914+1823054+0,1,
124,124,,,246101124610281+1823216+0,246101124610281+1822738+0,1,
124,124,,,246106124610632+1823216+0,246106124610632+1822738+0,1,
124,124,,,246108924610913+1823216+0,246108924610913+1822738+0,1,
124,124,,,246109524611751+1823216+0,246109524611751+1822738+0,1,
124,124,,,246103224610412+1823217+0,246103224610412+1822739+0,1,
124,124,,,246106124610633+1823219+0,246106124610633+1822744+0,1,
124,124,,,246109524611753+1823219+0,246109524611753+1822744+0,1,
124,124,,,246104624610561+1823219+0,246104624610561+1823060+0,1,
124,124,,,246103224610413+1823220+0,246103224610413+1823061+0,1,
124,124,,,246097624610003+1823225+0,246097624610003+1823070+0,1,
124,124,,,246109524611754+1823225+0,246109524611754+1823070+0,1,
124,124,,,246097624610003+1823225+0,246097624610003+1822757+0,1,
124,124,,,246101124610281+1823225+0,246101124610281+1822757+0,1,
124,124,,,246106724610841+1823225+0,246106724610841+1822757+0,1,
124,124,,,246109524611751+1823225+0,246109524611751+1822757+0,1,
124,124,,,246104624610561+1823246+0,246104624610561+1823113+0,1,
124,124,,,246106724610844+1823246+0,246106724610844+1823113+0,1,
124,124,,,246108924610912+1823246+0,246108924610912+1823113+0,1,
124,124,,,246100424610051+1823246+0,246100424610051+1822795+0,1,
124,124,,,246101124610283+1823246+0,246101124610283+1822795+0,1,
124,124,,,246101124610284+1823246+0,246101124610284+1822795+0,1,
124,124,,,246104624610561+1823246+0,246104624610561+1822795+0,1,
124,124,,,246106724610842+1823246+0,246106724610842+1822795+0,1,
124,124,,,246106724610843+1823246+0,246106724610843+1822795+0,1,
124,124,,,246108924610913+1823246+0,246108924610913+1822795+0,1,
124,124,,,246109524611753+1823246+0,246109524611753+1822795+0,1,
124,124,,,246103224610343+1823247+0,246103224610413+1823114+0,1,
124,124,,,246100624610063+1823247+0,246100624610063+1822796+0,1,
124,124,,,246103224610341+1823247+0,246103224610411+1822796+0,1,
124,124,,,246106724610843+1823252+0,246106724610843+1823123+0,1,
124,124,,,246108924610914+1823252+0,246108924610914+1823123+0,1,
124,124,,,246101124610284+1823252+0,246101124610284+1822807+0,1,
124,124,,,246106724610843+1823252+0,246106724610843+1822807+0,1,
124,124,,,246109524611751+1823252+0,246109524611751+1822807+0,1,
124,124,,,246109524611754+1823252+0,246109524611754+1822807+0,1,
124,124,,,246104624610561+1823257+0,246104624610561+1823132+0,1,
124,124,,,246109524611753+1823257+0,246109524611753+1823132+0,1,
124,124,,,246101124610281+1823257+0,246101124610281+1822819+0,1,
124,124,,,246104624610561+1823257+0,246104624610561+1822819+0,1,
124,124,,,246106124610633+1823257+0,246106124610633+1822819+0,1,
124,124,,,246108924610914+1823257+0,246108924610914+1822819+0,1,
124,124,,,246109524611754+1823257+0,246109524611754+1822819+0,1,
124,124,,,246100424610051+1823260+0,246100424610051+1823135+0,1,
124,124,,,246106124610634+1823260+0,246106124610634+1823135+0,1,
124,124,,,246108924610913+1823260+0,246108924610913+1823135+0,1,
124,124,,,246104624610563+1823260+0,246104624610563+1822822+0,1,
124,124,,,246106724610841+1823260+0,246106724610841+1822822+0,1,
124,124,,,246106724610844+1823260+0,246106724610844+1822822+0,1,
124,124,,,246109524611753+1823260+0,246109524611753+1822822+0,1,
124,124,,,246097624610003+1823265+0,246097624610003+1822575+0,1,
124,124,,,246101124610282+1823265+0,246101124610282+1822575+0,1,
124,124,,,246106724610841+1823265+0,246106724610841+1822575+0,1,
124,124,,,246108924610912+1823265+0,246108924610912+1822575+0,1,
124,124,,,246097624610002+1823265+0,246097624610002+1822893+0,1,
124,124,,,246100424610052+1823265+0,246100424610052+1822893+0,1,
124,124,,,246101124610281+1823265+0,246101124610281+1822893+0,1,
124,124,,,246104624610562+1823265+0,246104624610562+1822893+0,1,
124,124,,,246109524611751+1823265+0,246109524611751+1822893+0,1,
124,124,,,246103224610412+1823266+0,246103224610412+1822576+0,1,
124,124,,,246108824610931+1825790+0,246108824610931+1825158+0,1,
124,124,,,246100324610074+1825791+0,246100324610074+1825478+0,1,
124,124,,,246100324610077+1825791+0,246100324610077+1825159+0,1,
124,124,,,246110024611776+1825798+0,246110024611776+1825487+0,1,
124,124,,,246105124610586+1825798+0,246105124610586+1825170+0,1,
124,124,,,246097524609897+1825808+0,246097524609897+1825501+0,1,
124,124,,,246106024610656+1825809+0,246106024610656+1825182+0,1,
124,124,,,246097424609886+1825815+0,246097424609886+1825192+0,1,
124,124,,,246100824610095+1825817+0,246100824610095+1825194+0,1,
124,124,,,246106024610651+1825817+0,246106024610651+1825194+0,1,
124,124,,,246108824610936+1825817+0,246108824610936+1825194+0,1,
124,124,,,246100824610095+1825817+0,246100824610095+1825516+0,1,
124,124,,,246103524610446+1825817+0,246103524610446+1825516+0,1,
124,124,,,246100324610074+1825818+0,246100324610074+1825517+0,1,
124,124,,,246099524610026+1825828+0,246099524610026+1825209+0,1,
124,124,,,246100824610095+1825828+0,246100824610095+1825209+0,1,
124,124,,,246103524610446+1825828+0,246103524610446+1825209+0,1,
124,124,,,246103524610444+1825828+0,246103524610444+1825533+0,1,
124,124,,,246103524610446+1825828+0,246103524610446+1825533+0,1,
124,124,,,246097524609897+1825835+0,246097524609897+1825224+0,1,
124,124,,,246100824610096+1825836+0,246100824610096+1825549+0,1,
124,124,,,246100824610095+1825836+0,246100824610095+1825225+0,1,
124,124,,,246100824610096+1825836+0,246100824610096+1825225+0,1,
124,124,,,246103524610444+1825836+0,246103524610444+1825225+0,1,
124,124,,,246108824610931+1825836+0,246108824610931+1825225+0,1,
124,124,,,246108824610936+1825836+0,246108824610936+1825225+0,1,
124,124,,,246100324610077+1825837+0,246100324610077+1825226+0,1,
124,124,,,246110024611776+1825844+0,246110024611776+1825565+0,1,
124,124,,,246103524610444+1825844+0,246103524610444+1825241+0,1,
124,124,,,246110024611776+1825844+0,246110024611776+1825241+0,1,
124,124,,,246100324610077+1825845+0,246100324610077+1825566+0,1,
124,124,,,246097524609897+1825854+0,246097524609897+1825260+0,1,
124,124,,,246100824610095+1825855+0,246100824610095+1825584+0,1,
124,124,,,246106024610651+1825855+0,246106024610651+1825584+0,1,
124,124,,,246107224610866+1825855+0,246107224610866+1825584+0,1,
124,124,,,246101624610306+1825855+0,246101624610306+1825261+0,1,
124,124,,,246097524609897+1825862+0,246097524609897+1825599+0,1,
124,124,,,246100824610096+1825863+0,246100824610096+1825600+0,1,
124,124,,,246101024611717+1825864+0,246101024611717+1825601+0,1,
124,124,,,246097424609886+1825872+0,246097424609886+1825614+0,1,
124,124,,,246099524610026+1825874+0,246099524610026+1825616+0,1,
124,124,,,246108824610931+1825874+0,246108824610931+1825296+0,1,
124,124,,,246099624609967+1825875+0,246099624609967+1825617+0,1,
124,124,,,246101024611717+1825875+0,246101024611717+1825617+0,1,
124,124,,,246099624609967+1825875+0,246099624609967+1825297+0,1,
124,124,,,246100324610074+1825875+0,246100324610074+1825297+0,1,
